time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.06573414045155775,-0.06384124331135893,11.993681531043112,6.211103361375116,0.05845041802173068,0.0,-0.2608651413184939,-0.27541710267529596,3.3553827524905486,-0.14376179491657948,0.10001947293554571,0.0,461.4513573261724,461.03129096598445,462.2043491282593,460.86922136409163
1.2600000000000007,-0.08304023486766092,-0.08240687439949701,12.204992519650778,6.202458353667094,0.0650291747334455,0.0,-0.3168088066004181,-0.3445332964057298,3.687142396522312,-0.14473390603185643,0.12406634066882982,0.0,514.8779783305415,516.5849951824491,516.4384477489605,516.3536571784147
1.3200000000000007,-0.10330394242902795,-0.10463058892936204,12.427364987799882,6.193486015265417,0.072745594975693,0.0,-0.3593454823568323,-0.3970581622765572,3.7250076888105763,-0.16146903979867847,0.13640996393571525,0.0,431.1776872306478,432.23484834438335,431.7350607182718,430.2985767983676
1.3800000000000008,-0.12622429809986252,-0.13012307942739298,12.651400919119952,6.184189649139746,0.0804963683552371,0.0,-0.40538473707538525,-0.4535288197323105,3.742632530586605,-0.14434007451995293,0.10802355625885035,0.0,425.6834846808863,423.2628856865197,425.46765814685665,426.9076806090494
1.4400000000000008,-0.15211363422393787,-0.15925576578854983,12.87732793155291,6.175269677435242,0.08694342899800755,0.0,-0.4581886070192582,-0.5183609012491149,3.7879435229657794,-0.15912875585732544,0.10628164031865989,0.0,435.3524527267794,435.2170779856859,435.12712424817124,433.8656943158052
1.5000000000000009,-0.1813010649934124,-0.19245693736205324,13.106008944136054,6.165965884538652,0.09272346627265193,0.0,-0.5153084519437923,-0.5892032568889414,3.8344006653977107,-0.14797793068621673,0.05096058420022987,0.0,437.7661041289579,433.14488310628195,436.07561211195014,436.98284365063887
1.560000000000001,-0.21438162001571776,-0.23054893065060364,13.341349314933778,6.157010020915838,0.09541913401690838,0.0,-0.5876493613183111,-0.6814567820683066,4.009462400206317,-0.1519666189978211,0.02875888410975381,0.0,478.34819650204986,476.6553762118049,475.77297578398463,475.44812293426577
1.620000000000001,-0.25169524116182956,-0.27416310384809145,13.585462258512036,6.148292800381295,0.09679909977194079,0.0,-0.6562624181017785,-0.7732164252887375,4.1270093137005235,-0.1344877814116084,0.00783267367277067,0.0,461.7551791157252,460.1013017126541,460.1087762743917,461.471446491653
1.680000000000001,-0.293488836564946,-0.3239360626901316,13.840041771837624,6.14048036486218,0.09740908746044052,0.0,-0.7368370675698495,-0.8867173600198037,4.357889672975413,-0.12279403734428643,0.014467272362633518,0.0,495.19823041115865,495.6859308666277,495.54946690415056,496.39466702439796
1.740000000000001,-0.33985945839079523,-0.38030518604644514,14.105660748093774,6.132780092852542,0.09799496466135338,0.0,-0.8088764639140313,-0.9929727886958729,4.495321780186823,-0.14272027456121872,-0.001863254078136617,0.0,471.33730387879854,470.07329853373676,470.8945986458341,469.33610898509244
1.8000000000000012,-0.3906946451727671,-0.44342541146803105,14.380818401423198,6.123921620288915,0.09825160778132158,0.0,-0.8855657945735265,-1.111900799625201,4.675607490364276,-0.15994002103942842,0.014364789119031404,0.0,483.2812560568604,484.5029467612859,486.20339243491446,484.8927452209517
